LICENSE_NBR,LIC_STATUS,BUSINESS_NAME,BUSINESS_NAME2,BUILDING,STREET,CITY,STATE,ZIP,SWC_TYPE,SWC_SQ_FT,SWC_TABLES,SWC_CHAIRS,DOHMH,FINAL_X,FINAL_Y,COMMUNITY_DISTRICT,CITY_COUNCIL_DISTRICT,CD_URL,APP_ID,APP_SWC_TYPE,APP_SQ_FT,APP_TABLES,APP_CHAIRS,APP_STATUS,APP_STATUS_DATE,EXPIRATION_DATE,APP_TOO_DATE,SUBMIT_DATE,INTAKE,INTAKE_DD,DPQA,SEND_PACKAGE_DD,CP,CP_DD,CB,CB_DD,HEARING,HEARING_DD,HEARING_PUBLIC,HEARING_PUBLIC_DD,CC,CC_DD,MOO,MOO_DD,ISSUANCE,ISSUANCE_DD
1463501-DCA,Active,R&G SPRING LLC,PICCOLA CUCINA ,196,SPRING ST,NEW YORK,NY,10012,Unenclosed,23,2,4,41715402,983358,203406,102,3,http://www.nyc.gov/manhattancb2,16128-2017-RSWC,Unenclosed,23,2,4,Application Review Completed,14 Aug 2017,15 Apr 2019,,14 Apr 2017,Ready For Review,14 Apr 2017,Approved,,Proceed,14 Aug 2017,Review Period Expired,14 Aug 2017,Waived,14 Aug 2017,NULL,,Review Period Expired,14 Aug 2017,Approved,14 Aug 2017,Issued,14 Aug 2017
1463548-DCA,Active,SOFIA 61ST STREET CORP.,SERAFINA,33,E 61ST ST,NEW YORK,NY,10065,Small Unenclosed,81,3,8,41717206,992566,217911,108,4,http://www.cb8m.com/,31633-2015-RSWC,Small Unenclosed,81,3,8,Application Review Completed,07 Apr 2017,15 Dec 2017,,02 Dec 2015,Ready For Review,02 Dec 2015,Approved,01 Feb 2016,NULL,,Review Period Expired,22 Jan 2016,Waived,01 Feb 2016,NULL,,Approved,17 Mar 2016,Approved,17 Mar 2016,Issued,17 Mar 2016
1463574-DCA,Active,164 BROAD CORP.,CRAZY ANNIE'S,3910,BROADWAY,NEW YORK,NY,10032,Unenclosed,418,18,36,41721673,1000392,244615,112,7,http://www.nyc.gov/html/mancb12/html/home/home.shtml,28503-2017-RSWC,Unenclosed,418,18,36,Application Review Completed,27 Nov 2017,15 Dec 2019,,27 Nov 2017,Ready For Review,27 Nov 2017,Approved,,Proceed,27 Nov 2017,Recommend Approval,27 Nov 2017,Waived,27 Nov 2017,NULL,,Approved,27 Nov 2017,Approved,27 Nov 2017,Issued,27 Nov 2017
1463606-DCA,Active,EFTIHIA REST INC.,TOM'S RESTAURANT,2880,BROADWAY,NEW YORK,NY,10025,Unenclosed,465,22,44,40389356,993805,232737,109,7,http://www.cb9m.org,25962-2017-RSWC,Unenclosed,465,22,44,Application Review Completed,23 Oct 2017,15 Sep 2019,,25 Aug 2017,Ready For Review,25 Aug 2017,Approved,,NULL,,NULL,,NULL,,NULL,,NULL,,NULL,,Issued,23 Oct 2017
1463613-DCA,Inactive,"FGNY 2847 BROADWAY, LLC",NULL,2847,BROADWAY,NEW YORK,NY,10025,Unenclosed,223,5,10,41556790,993448,232420,109,7,http://www.cb9m.org,25397-2015-RSWC,Unenclosed,223,5,10,Application Review Completed,27 Jun 2017,15 Sep 2017,,17 Aug 2015,Ready For Review,24 Aug 2015,Approved,15 Oct 2015,NULL,,Review Period Expired,14 Oct 2015,Waived,15 Oct 2015,NULL,,Approved,13 Nov 2015,Approved,13 Nov 2015,Issued,13 Nov 2015
1464033-DCA,Active,"PQ PARK SLOPE, INC.",LE PAIN QUOTIDIEN,239,5TH AVE,BROOKLYN,NY,11215,Unenclosed,254,14,28,50000192,989482,185250,306,39,http://www.brooklyncb6.org/,25947-2017-RSWC,Unenclosed,254,14,28,Application Review Completed,09 Nov 2017,15 Sep 2019,,24 Aug 2017,Ready For Review,24 Aug 2017,Approved,,NULL,,NULL,,NULL,,NULL,,NULL,,NULL,,Issued,09 Nov 2017
1464111-DCA,Active,BROADWATER & PEARL ASSOCIATES LLC,THE PORTER HOUSE AT FRAUNCES TAVERN,54,PEARL ST,NEW YORK,NY,10004,Unenclosed,399,14,28,41547298,981099,195543,101,1,http://www.nyc.gov/html/mancb1/html/home/home.shtml,17479-2017-RSWC,Unenclosed,399,14,28,Application Review Completed,13 Sep 2017,15 Apr 2019,,08 May 2017,Ready For Review,11 May 2017,Approved,,Proceed,10 Aug 2017,Recommend Approval,10 Aug 2017,Waived,10 Aug 2017,NULL,,Approved,10 Aug 2017,Approved,10 Aug 2017,Issued,10 Aug 2017
1464338-DCA,Inactive,G CHEW LLC,CICCIO,190,6TH AVE,NEW YORK,NY,10013,Unenclosed,61,3,6,41697195,983302,203870,102,3,http://www.nyc.gov/manhattancb2,55-2016-RSWC,Unenclosed,61,3,6,Application Denied,28 Nov 2017,01 May 2017,01 May 2017,05 Jan 2016,Ready For Review,05 Jan 2016,Denied - Refund Request,26 Feb 2016,NULL,,Review Period Expired,25 Feb 2016,Waived,25 Feb 2016,NULL,,Filed Recommendation,26 Feb 2016,NULL,,NULL,
1464516-DCA,Inactive,"CITY WINERY NEW YORK, LLC",NULL,155,VARICK ST,NEW YORK,NY,10013,Unenclosed,446,11,22,41553930,982625,203845,102,3,http://www.nyc.gov/manhattancb2,26561-2017-RSWC,Unenclosed,446,11,22,Pending Review,14 Sep 2017,15 Oct 2017,15 Oct 2017,14 Sep 2017,Ready For Review,14 Sep 2017,Issued Temp Op Letter,,Pending Review,14 Sep 2017,Pending Review,,Pending Review,,NULL,,Pending Review,,Pending Review,,Pending Review,
1464672-DCA,Active,PIO PIO OCHO INC.,NULL,604,10TH AVE,NEW YORK,NY,10036,Unenclosed,181,8,16,41624530,985757,216388,104,3,http://www.nyc.gov/mcb4,31593-2015-RSWC,Unenclosed,181,8,16,Application Review Completed,31 May 2017,15 Dec 2018,,01 Dec 2015,Ready For Review,01 Dec 2015,Approved,01 Feb 2016,NULL,,Review Period Expired,22 Jan 2016,Waived,01 Feb 2016,NULL,,Approved,29 Jun 2016,Approved,29 Jun 2016,Issued,29 Jun 2016
1464788-DCA,Active,LITE BITES ASTORIA INC.,LITE BITES CAFE & GRILL,3191,STEINWAY ST,ASTORIA,NY,11103,Enclosed,210,11,22,41722468,1006793,215844,401,22,http://www.nyc.gov/html/qnscb1/html/home/home.shtml,18371-2017-RSWC,Enclosed,210,11,22,Pending Review,12 Sep 2017,12 Mar 2018,12 Mar 2018,18 May 2017,Ready For Review,18 May 2017,Issued Temp Op Letter,18 May 2017,Pending Review,18 May 2017,Pending Review,18 May 2017,Pending Review,,NULL,,Pending Review,,Pending Review,,Pending Review,
1464847-DCA,Inactive,"WHITEHALL NYC, LLC",WHITEHALL BAR+KITCHEN,19,GREENWICH AVE,NEW YORK,NY,10014,Unenclosed,65,4,8,41625263,984241,206858,102,3,http://www.nyc.gov/manhattancb2,20424-2015-RSWC,Unenclosed,65,4,8,Application Review Completed,27 Jun 2017,15 Apr 2017,,08 Jun 2015,Ready For Review,19 Jun 2015,Approved,04 Aug 2015,NULL,,Review Period Expired,03 Aug 2015,Waived,03 Aug 2015,NULL,,Approved,09 Sep 2015,Approved,09 Sep 2015,Issued,16 Sep 2015
1465213-DCA,Inactive,STATION HOSPITALITY LLC,STATION,166,N 7TH ST,BROOKLYN,NY,11211,Unenclosed,98,5,20,41654334,995957,200720,301,33,http://www.nyc.gov/brooklyncb1,25456-2015-RSWC,Unenclosed,98,5,20,Application Review Completed,27 Jun 2017,15 Sep 2017,,18 Aug 2015,Ready For Review,11 Sep 2015,Approved,10 Nov 2015,NULL,,Review Period Expired,01 Nov 2015,Waived,09 Nov 2015,NULL,,Review Period Expired,08 Dec 2015,Approved,08 Dec 2015,Issued,04 Dec 2015
1465351-DCA,Inactive,COVE LOUNGE INC.,COVE LOUNGE,325,MALCOLM X BLVD,NEW YORK,NY,10027,Unenclosed,357,16,34,41640556,999463,233957,110,9,http://www.nyc.gov/html/mancb10/html/home/home.shtml,15132-2015-RSWC,Unenclosed,357,16,34,Application Review Completed,20 Aug 2015,15 Apr 2017,09 Sep 2015,08 Apr 2015,Ready For Review,10 Apr 2015,Approved,11 Apr 2015,NULL,,Review Period Expired,27 May 2015,Recommendation Issued,27 May 2015,SWC Public Hearing,,Review Period Expired,17 Jun 2015,Approved,10 Jul 2015,Issued,14 Jul 2015
1465365-DCA,Active,GOLDEN ABACUS INC.,BONCHON,957,2ND AVE,NEW YORK,NY,10022,Unenclosed,91,6,12,41606738,993018,214502,106,4,http://cbsix.org,16122-2017-RSWC,Unenclosed,91,6,12,Application Review Completed,15 May 2017,15 Apr 2019,15 May 2017,14 Apr 2017,Ready For Review,14 Apr 2017,Approved,,Proceed,15 May 2017,Review Period Expired,15 May 2017,Waived,15 May 2017,NULL,,Review Period Expired,15 May 2017,Waived,15 May 2017,Issued,15 May 2017
1465832-DCA,Active,"BILL'S DTM NY, LLC",BILL'S BAR AND BURGER DOWNTOWN,85,WEST ST,NEW YORK,NY,10006,Unenclosed,197,7,14,50000726,980200,197741,101,1,http://www.nyc.gov/html/mancb1/html/home/home.shtml,29476-2017-RSWC,Unenclosed,197,7,14,Pending Review,06 Dec 2017,15 Dec 2017,,06 Dec 2017,Ready For Review,06 Dec 2017,Under Review,,Pending Review,,Pending Review,,Pending Review,,NULL,,Pending Review,,Pending Review,,Pending Review,
1465835-DCA,Inactive,"MEXMA, LLC",BELLE REVE,305,CHURCH ST,NEW YORK,NY,10013,Unenclosed,201,9,18,50000036,983084,201411,101,1,http://www.nyc.gov/html/mancb1/html/home/home.shtml,878-2016-RSWC,Unenclosed,201,9,18,Application Review Completed,14 Jun 2017,15 Apr 2018,,09 Feb 2016,Ready For Review,09 Feb 2016,Approved,29 Mar 2016,NULL,,Recommend Approval,26 Mar 2016,Waived,29 Mar 2016,NULL,,Review Period Expired,25 May 2016,Approved,18 Aug 2016,Issued,18 Aug 2016
1465870-DCA,Active,"PQ EAST 83RD ST, INC",LE PAIN QUOTIDIEN,1592,1ST AVE,NEW YORK,NY,10028,Unenclosed,226,10,22,50000803,997887,221527,108,5,http://www.cb8m.com/,30033-2015-RSWC,Unenclosed,226,10,22,Application Review Completed,10 Apr 2017,15 Dec 2017,,18 Nov 2015,Ready For Review,19 Nov 2015,Approved,06 Jan 2016,NULL,,Recommend Approval,22 Dec 2015,Waived,06 Jan 2016,NULL,,Approved,26 Feb 2016,Approved,26 Feb 2016,Issued,26 Feb 2016
1466017-DCA,Active,4042 EAST TREMONT CAFE CORP.,NULL,4038,E TREMONT AVE,BRONX,NY,10465,Enclosed,814,33,67,50000800,1034727,237787,210,13,http://www.nyc.gov/html/bxcb10/html/home/home.shtml,18680-2017-RSWC,Enclosed,814,33,67,Pending Review,15 Sep 2017,31 May 2018,31 May 2018,22 May 2017,Ready For Review,22 May 2017,Issued Temp Op Letter,24 May 2017,Pending Review,24 May 2017,Pending Review,24 May 2017,Pending Review,,NULL,,Pending Review,,Pending Review,,Pending Review,
1466246-DCA,Active,"JACK'S COFFEE IV, LLC",NULL,10,DOWNING ST,NEW YORK,NY,10014,Unenclosed,118,6,13,41694453,983465,204953,102,3,http://www.nyc.gov/manhattancb2,25402-2017-RSWC,Unenclosed,118,6,13,Application Review Completed,23 Oct 2017,15 Sep 2019,,10 Aug 2017,Ready For Review,23 Aug 2017,Approved,,Proceed,23 Oct 2017,Review Period Expired,23 Oct 2017,Waived,23 Oct 2017,NULL,,Approved,23 Oct 2017,Approved,23 Oct 2017,Issued,23 Oct 2017
1466251-DCA,Active,THE YORK RESTAURANT BAR INC.,ANASSA,200,E 60TH ST,NEW YORK,NY,10022,Enclosed,309,17,34,50000549,993704,216885,108,4,http://www.cb8m.com/,1466251-ASWC,Enclosed,309,17,34,Pending Review,22 Nov 2017,26 Feb 2018,26 Feb 2018,12 May 2015,NULL,,Issued Temp Op Letter,,NULL,13 Nov 2013,NULL,,NULL,,NULL,,NULL,,NULL,,NULL,
1466561-DCA,Active,"CMH BBQ HOLDINGS, LLC",NULL,103,2ND AVE,NEW YORK,NY,10003,Unenclosed,247,11,21,41704296,987400,204373,103,2,http://www.nyc.gov/manhattancb3,16097-2017-RSWC,Unenclosed,247,11,21,Application Review Completed,05 Jun 2017,15 Apr 2019,,14 Apr 2017,Ready For Review,14 Apr 2017,Approved,,Proceed,05 Jun 2017,Review Period Expired,05 Jun 2017,Waived,05 Jun 2017,NULL,,Approved,05 Jun 2017,Approved,05 Jun 2017,Issued,05 Jun 2017
1466659-DCA,Active,106 3RD AVE NYC INC.,BRAZEN FOX KITCHEN AND BAR,106,3RD AVE,NEW YORK,NY,10003,Unenclosed,297,14,28,50000910,987649,206258,103,2,http://www.nyc.gov/manhattancb3,26900-2017-RSWC,Unenclosed,297,14,28,Application Review Completed,02 Oct 2017,15 Sep 2019,25 Oct 2017,25 Sep 2017,Ready For Review,25 Sep 2017,Approved,,Proceed,02 Oct 2017,Recommend Approval,02 Oct 2017,Waived,02 Oct 2017,NULL,,Approved,02 Oct 2017,Waived,02 Oct 2017,Issued,02 Oct 2017
1466666-DCA,Inactive,EAST 87 BURGERS LLC,BAREBURGER,1681,1ST AVE,NEW YORK,NY,10128,Unenclosed,213,8,16,50000999,998401,222644,108,5,http://www.cb8m.com/,25388-2015-RSWC,Unenclosed,213,8,16,Application Review Completed,27 Jun 2017,15 Sep 2017,,17 Aug 2015,Ready For Review,17 Aug 2015,Approved,29 Sep 2015,NULL,,Review Period Expired,29 Sep 2015,Waived,29 Sep 2015,NULL,,Approved,24 Nov 2015,Approved,24 Nov 2015,Issued,24 Nov 2015
1466932-DCA,Active,"LE BILBOQUET NY, LLC",LE BILBOQUET,20,E 60TH ST,NEW YORK,NY,10022,Small Unenclosed,176,5,20,5001109,992381,217553,108,4,http://www.cb8m.com/,27552-2015-RSWC,Small Unenclosed,176,5,20,Application Review Completed,10 Apr 2017,15 Dec 2017,,28 Oct 2015,Ready For Review,28 Oct 2015,Approved,17 Dec 2015,NULL,,Recommend Approval,14 Dec 2015,Waived,14 Dec 2015,NULL,,Approved,04 Feb 2016,Approved,04 Feb 2016,Issued,04 Feb 2016
1467150-DCA,Active,"921 BROADWAY BAKERY, LLC",MAISON KAYSER BAKERY,921,Broadway,New York,NY,10010,Unenclosed,512,18,38,50001159,987083,208954,105,2,http://www.cb5.org,31620-2015-RSWC,Unenclosed,512,18,38,Application Review Completed,07 Apr 2017,15 Dec 2017,,01 Dec 2015,Ready For Review,01 Dec 2015,Approved,01 Feb 2016,NULL,,Review Period Expired,22 Jan 2016,Waived,29 Jan 2016,NULL,,Approved,31 Mar 2016,Approved,31 Mar 2016,Issued,31 Mar 2016
1467229-DCA,Active,DOWNTOWN DINING LLC,NULL,5,AVENUE A,New York,NY,10009,Unenclosed,379,10,20,41707677,988056,202526,103,2,http://www.nyc.gov/manhattancb3,26020-2017-RSWC,Unenclosed,379,10,20,Application Review Completed,01 Sep 2017,15 Sep 2019,,28 Aug 2017,Ready For Review,30 Aug 2017,Approved,,Pending Review,,Pending Review,,Pending Review,,NULL,,Pending Review,,Pending Review,,Issued,01 Sep 2017
1467798-DCA,Active,P12 NEW YORK LLC,RIBALTA,48,E 12TH ST,NEW YORK,NY,10003,Unenclosed,120,6,12,41651810,986561,206400,102,2,http://www.nyc.gov/manhattancb2,30491-2015-RSWC,Unenclosed,120,6,12,Application Review Completed,07 Apr 2017,15 Dec 2017,,20 Nov 2015,Ready For Review,20 Nov 2015,Approved,06 Jan 2016,NULL,,Recommend Approval,21 Dec 2015,Waived,06 Jan 2016,NULL,,Approved,18 Mar 2016,Approved,18 Mar 2016,Issued,18 Mar 2016
1467893-DCA,Active,JJCD INC.,BRONX ALEHOUSE,216,W 238TH ST,BRONX,NY,10463,Unenclosed,183,9,18,41422704,1012015,261572,208,11,http://www.nyc.gov/bronxcb8,26520-2017-RSWC,Unenclosed,183,9,18,Application Review Completed,13 Sep 2017,15 Sep 2019,,13 Sep 2017,Ready For Review,13 Sep 2017,Approved,,Proceed,13 Sep 2017,Review Period Expired,13 Sep 2017,Waived,13 Sep 2017,NULL,,Approved,13 Sep 2017,Waived,13 Sep 2017,Issued,13 Sep 2017
1468166-DCA,Active,"AMBASSAD OF LENOX NEW YORK, INC.",LENOX SAPHIRE,339,MALCOLM X BLVD,NEW YORK,NY,10027,Unenclosed,397,15,30,41653879,999567,234141,110,9,http://www.nyc.gov/html/mancb10/html/home/home.shtml,27483-2017-RSWC,Unenclosed,397,15,30,Application Review Completed,16 Oct 2017,15 Sep 2019,,13 Oct 2017,Ready For Review,13 Oct 2017,Approved,,Proceed,26 Oct 2017,Recommend Approval,26 Oct 2017,Waived,26 Oct 2017,NULL,,Approved,26 Oct 2017,Approved,26 Oct 2017,Issued,16 Oct 2017
1468273-DCA,Active,DE ARMAS ENTERPRISES CORP.,COPPELIA,207,W 14TH ST,NEW YORK,NY,10011,Small Unenclosed,132,2,8,41577301,984225,208501,104,3,http://www.nyc.gov/mcb4,26595-2017-RSWC,Small Unenclosed,132,2,8,Application Review Completed,15 Sep 2017,15 Sep 2019,,15 Sep 2017,Ready For Review,15 Sep 2017,Approved,,NULL,,NULL,,NULL,,NULL,,NULL,,NULL,,Issued,15 Sep 2017
1468690-DCA,Active,243 E. 14TH CAFE INC.,THE WINSLOW,243,E 14TH ST,NEW YORK,NY,10003,Small Unenclosed,124,3,12,50001547,988215,206247,106,2,http://cbsix.org,27405-2015-RSWC,Small Unenclosed,124,3,12,Application Review Completed,31 May 2017,15 Dec 2017,,20 Oct 2015,Ready For Review,20 Oct 2015,Approved,11 Apr 2016,NULL,,Review Period Expired,11 Dec 2015,Waived,11 Apr 2016,NULL,,Approved,03 Jun 2016,Approved,03 Jun 2016,Issued,03 Jun 2016
1469257-DCA,Active,BRASSERIE COGNAC EAST CORP.,NULL,963,LEXINGTON AVE,NEW YORK,NY,10021,Unenclosed,260,9,22,50000972,994506,219485,108,4,http://www.cb8m.com/,32477-2015-RSWC,Unenclosed,260,9,22,Application Review Completed,06 Apr 2017,15 Dec 2017,15 Mar 2016,08 Dec 2015,Ready For Review,08 Dec 2015,Approved,01 Feb 2016,NULL,,Review Period Expired,28 Jan 2016,Waived,29 Jan 2016,NULL,,Approved,16 Apr 2016,Approved,16 Apr 2016,Issued,16 Apr 2016
1469471-DCA,Inactive,14 SPRING STREET CAFE LLC,NULL,14,SPRING ST,NEW YORK,NY,10012,Unenclosed,75,2,8,50001719,985673,202010,102,1,http://www.nyc.gov/manhattancb2,17092-2015-RSWC,Unenclosed,75,2,8,Application Review Completed,20 Aug 2015,15 Apr 2017,,21 Apr 2015,Ready For Review,21 Apr 2015,Approved,19 Jun 2015,NULL,,Review Period Expired,12 Jun 2015,Waived,12 Jun 2015,NULL,,Approved,10 Jul 2015,Approved,10 Jul 2015,Issued,23 Jul 2015
1469748-DCA,Active,GOOD VISION TASTE INC.,SIGNATURE & FABERGE,2007,EMMONS AVE,BROOKLYN,NY,11235,Unenclosed,623,32,64,50001013,998659,152068,315,48,http://www.nyc.gov/brooklyncb15,32849-2015-RSWC,Unenclosed,623,32,64,Application Review Completed,06 Apr 2017,15 Dec 2017,,11 Dec 2015,Ready For Review,11 Dec 2015,Approved,01 Feb 2016,NULL,,Review Period Expired,31 Jan 2016,Waived,01 Feb 2016,NULL,,Approved,06 Apr 2017,Approved,06 Apr 2017,Issued,06 Apr 2017
1469750-DCA,Active,BUBBYS MP LLC,BUBBYS HIGHLINE,71,GANSEVOORT ST,NEW YORK,NY,10014,Unenclosed,727,33,70,50001451,982128,208731,102,3,http://www.nyc.gov/manhattancb2,33625-2015-RSWC,Unenclosed,727,33,70,Application Review Completed,31 May 2017,15 Dec 2018,,17 Dec 2015,Ready For Review,17 Dec 2015,Approved,08 Feb 2016,NULL,,Review Period Expired,06 Feb 2016,Waived,08 Feb 2016,NULL,,Approved,08 Jun 2016,Approved,08 Jun 2016,Issued,08 Jun 2016
1470120-DCA,Active,INTERNATIONAL DRINK GROUP INC.,BUDDHA BEER BAR,4476,BROADWAY,NEW YORK,NY,10040,Unenclosed,110,5,10,41637468,1003025,251632,112,10,http://www.nyc.gov/html/mancb12/html/home/home.shtml,28499-2017-RSWC,Unenclosed,110,5,10,Application Review Completed,07 Dec 2017,15 Dec 2019,,27 Nov 2017,Ready For Review,27 Nov 2017,Approved,,NULL,,NULL,,NULL,,NULL,,NULL,,NULL,,Issued,07 Dec 2017
1470771-DCA,Active,834 7TH AVENUE LLC,THE STAGECOACH,834,7TH AVE,NEW YORK,NY,10019,Enclosed,500,13,54,50001105,989299,217432,105,4,http://www.cb5.org,11004-2014-RSWC,Enclosed,500,13,54,Application Review Completed,31 May 2017,15 May 2018,30 Jul 2016,16 Jun 2016,Ready For Review,19 May 2014,Approved,19 May 2014,Proceed,25 Mar 2015,Review Period Expired,11 May 2015,Recommendation Issued,11 May 2015,SWC Public Hearing,,Review Period Expired,09 Jun 2015,Approved,12 Jun 2015,Issued,16 Jun 2016
1470945-DCA,Active,"THREE TOP CHELSEA, LLC",THE COMMONS CHELSEA,128,7TH AVE,NEW YORK,NY,10011,Unenclosed,110,4,8,41620241,984761,209250,104,3,http://www.nyc.gov/mcb4,13929-2017-RSWC,Unenclosed,110,4,8,Application Review Completed,06 Apr 2017,15 Apr 2019,,21 Mar 2017,Ready For Review,23 Mar 2017,Approved,,Proceed,06 Apr 2017,Review Period Expired,06 Apr 2017,Waived,06 Apr 2017,NULL,,Approved,06 Apr 2017,Approved,06 Apr 2017,Issued,06 Apr 2017
1470950-DCA,Active,"HAVATEQUILA RESTAURANT PARTNERS, LLC",EL VEZ,259,VESEY ST,NEW YORK,NY,10282,Unenclosed,1253,19,38,50001750,979956,199767,101,1,http://www.nyc.gov/html/mancb1/html/home/home.shtml,28837-2017-RSWC,Unenclosed,1253,19,38,Application Review Completed,30 Nov 2017,15 Dec 2019,,30 Nov 2017,Ready For Review,30 Nov 2017,Approved,,NULL,,NULL,,NULL,,NULL,,NULL,,NULL,,Issued,30 Nov 2017
1471523-DCA,Inactive,VIGU INC.,628 HUDSON CAFE,628,HUDSON ST,NEW YORK,NY,10014,Unenclosed,81,4,8,50002142,982746,208267,102,3,http://www.nyc.gov/manhattancb2,25311-2015-RSWC,Unenclosed,81,4,8,Application Review Completed,23 Jun 2017,15 Sep 2017,,13 Aug 2015,Ready For Review,13 Aug 2015,Approved,14 Aug 2015,NULL,,Review Period Expired,04 Oct 2015,Waived,13 Oct 2015,NULL,,Review Period Expired,03 Nov 2015,NULL,,Issued,16 Dec 2015
1471547-DCA,Active,PRET A MANGER (USA) LIMITED,PRET A MANGER,655,AVENUE OF THE AMERICAS,NEW YORK,NY,10010,Unenclosed,165,4,8,50034176,985850,209366,104,3,http://www.nyc.gov/mcb4,18087-2017-RSWC,Unenclosed,165,4,8,Application Review Completed,24 Oct 2017,15 Apr 2019,,17 May 2017,Ready For Review,17 May 2017,Approved,,Proceed,24 Oct 2017,Recommend Approval,24 Oct 2017,Waived,24 Oct 2017,NULL,,Approved,24 Oct 2017,Approved,24 Oct 2017,Issued,24 Oct 2017
1471902-DCA,Active,BABY OLIVER LLC,PICCOLO CAFE,313,AMSTERDAM AVE,NEW YORK,NY,10023,Unenclosed,158,9,18,41657014,989717,223556,107,6,http://www.nyc.gov/mcb7,30101-2015-RSWC,Unenclosed,158,9,18,Application Review Completed,07 Apr 2017,15 Dec 2017,,18 Nov 2015,Ready For Review,18 Nov 2015,Approved,14 Jan 2016,NULL,,Review Period Expired,09 Jan 2016,Waived,14 Jan 2016,NULL,,Approved,18 Mar 2016,Approved,18 Mar 2016,Issued,18 Mar 2016
1472175-DCA,Active,PRET A MANAGER USA LIMITED,PRET A MANGER,24,W 23RD ST,NEW YORK,NY,10010,Small Unenclosed,88,2,4,41583726,986833,209512,105,3,http://www.cb5.org,18092-2017-RSWC,Small Unenclosed,88,2,4,Application Review Completed,22 Nov 2017,15 Apr 2019,,17 May 2017,Ready For Review,17 May 2017,Approved,,Proceed,22 Nov 2017,Recommend Approval,22 Nov 2017,Waived,22 Nov 2017,NULL,,Approved,22 Nov 2017,Approved,22 Nov 2017,Issued,22 Nov 2017
1472327-DCA,Active,"B & G RESTAURANTS, LLC",BARLEY & GRAIN,421,AMSTERDAM AVE,NEW YORK,NY,10024,Unenclosed,357,18,36,50001898,990454,224841,107,6,http://www.nyc.gov/mcb7,15503-2017-RSWC,Unenclosed,357,18,36,Application Review Completed,06 May 2017,15 Apr 2019,30 Jun 2017,06 Apr 2017,Ready For Review,06 Apr 2017,Approved,,Proceed,06 May 2017,Review Period Expired,06 May 2017,Waived,06 May 2017,NULL,,Review Period Expired,06 May 2017,Waived,06 May 2017,Issued,06 May 2017
1472635-DCA,Active,MEXICAN FESTIVAL NYC LLC,MEXICAN FESTIVAL,2672,BROADWAY,NEW YORK,NY,10025,Enclosed,600,19,56,50002402,992851,230066,107,7,http://www.nyc.gov/mcb7,18385-2017-RSWC,Enclosed,600,19,56,Pending Review,21 Sep 2017,21 Mar 2018,21 Mar 2018,18 May 2017,Ready For Review,18 May 2017,Issued Temp Op Letter,19 May 2017,Pending Review,19 May 2017,Pending Review,19 May 2017,Pending Review,,NULL,,Pending Review,,Pending Review,,Pending Review,
1473612-DCA,Active,"SOCIALE, LLC",SOCIALE,72,HENRY ST,BROOKLYN,NY,11201,Unenclosed,212,10,20,50000422,986319,193836,302,33,http://www.nyc.gov/html/bkncb2/html/home/home.shtml,28687-2017-RSWC,Unenclosed,212,10,20,Application Review Completed,01 Dec 2017,15 Dec 2019,29 Dec 2017,29 Nov 2017,Ready For Review,29 Nov 2017,Approved,,Proceed,01 Dec 2017,Review Period Expired,01 Dec 2017,Waived,01 Dec 2017,NULL,,Review Period Expired,01 Dec 2017,Waived,01 Dec 2017,Issued,01 Dec 2017
1473879-DCA,Active,"DOUBLE DIP, LLC",NULL,611,HUDSON ST,NEW YORK,NY,10014,Enclosed,333,11,26,50002549,982648,208034,102,3,http://www.nyc.gov/manhattancb2,18808-2015-RSWC,Enclosed,333,11,26,Application Review Completed,31 May 2017,15 May 2018,,04 May 2015,Ready For Review,04 May 2015,Approved,01 Feb 2016,Proceed Objections Cured,17 Dec 2015,Review Period Expired,18 Dec 2015,Waived,29 Jan 2016,NULL,,Approved,07 Jun 2016,Approved,07 Jun 2016,Issued,07 Jun 2016
1474102-DCA,Active,"ZAGARA RESTAURANTS, LLC",ZAGARA WINE BAR,216,7TH AVE,NEW YORK,NY,10011,Unenclosed,126,8,16,50002437,985336,210268,104,3,http://www.nyc.gov/mcb4,29952-2016-RSWC,Unenclosed,126,8,16,Application Review Completed,13 Dec 2016,15 Dec 2018,,13 Dec 2016,Ready For Review,13 Dec 2016,Approved,,Proceed,13 Dec 2016,Review Period Expired,13 Dec 2016,Waived,13 Dec 2016,NULL,,Approved,13 Dec 2016,Approved,13 Dec 2016,Issued,13 Dec 2016
1474655-DCA,Active,EAT LEXINGTON 87 LLC,ELI'S ESSENTIALS,1291,LEXINGTON AVE,NEW YORK,NY,10028,Unenclosed,76,4,8,50002902,996682,223422,108,5,http://www.cb8m.com/,14854-2017-RSWC,Unenclosed,76,4,8,Application Review Completed,29 Mar 2017,15 Apr 2019,,29 Mar 2017,Ready For Review,29 Mar 2017,Approved,,Pending Review,,Pending Review,,Pending Review,,NULL,,Pending Review,,Pending Review,,Issued,29 Mar 2017
